season,franchise,team_qb_epa,team_qb_dropbacks,team_qb_metric,offense_epa,offense_plays,offense_metric,defense_epa_allowed,defense_plays,defense_metric,wins,losses,ties,games,record_metric
2011,CIN,-10.186711267071336,585.0,-0.017413181653113396,-31.453997151994443,1058,-0.02972967594706469,-48.375494578292475,1024,0.047241693924113745,9,7,0,16,0.5625
2011,CLE,-43.592330044620816,650.0,-0.06706512314557049,-95.79171893073536,1049,-0.09131717724569624,8.679018409549935,1056,-0.008218767433285923,4,12,0,16,0.25
2011,DAL,81.87554061850744,617.0,0.1326994175340477,48.296611072326385,1032,0.046799041736750376,0.9767508315110285,1001,-0.0009757750564545739,8,8,0,16,0.5
2011,DEN,-61.87876897378106,502.0,-0.1232644800274523,-93.75707723362234,1052,-0.08912269699013531,6.375848808523675,1084,-0.005881779343656527,8,8,0,16,0.5
2011,DET,85.58954919943947,728.0,0.11756806208714214,40.04554391029429,1112,0.036012179775444506,-70.14228522651094,1091,0.06429173714620617,10,6,0,16,0.625
2011,GB,255.8453891114448,634.0,0.40354162320417164,226.96283669441382,985,0.23041912354762825,36.407881339637655,1065,-0.03418580407477714,15,1,0,16,0.9375
2011,HOU,57.4154506522663,505.0,0.11369396168765604,25.829718417587532,1063,0.024298888445519785,-106.63045248715896,986,0.10814447513910645,10,6,0,16,0.625
2011,IND,-74.09879863820558,576.0,-0.12864374763577358,-125.19933542784304,968,-0.12933815643372215,55.36379789435787,1082,-0.05116802023508121,2,14,0,16,0.125
2011,JAX,-133.45593015554599,536.0,-0.24898494432004847,-177.14092481961652,1026,-0.17265197350839817,-70.39495748331393,993,0.07089119585429399,5,11,0,16,0.3125
2011,KC,-30.02370978676701,552.0,-0.0543907785992156,-98.58177598941272,1043,-0.09451752252100931,-15.09753251396769,1029,0.01467204325944382,7,9,0,16,0.4375
2011,LAC,108.11139013659727,619.0,0.1746549113676854,94.18513462216241,1078,0.08737025475154213,61.009464768820564,982,-0.062127764530367176,8,8,0,16,0.5
2011,LAR,-136.60081787993613,615.0,-0.2221151510242864,-188.4568419594453,1047,-0.17999698372439857,39.11721491080792,1048,-0.03732558674695412,2,14,0,16,0.125
2011,LV,23.01417790795109,566.0,0.04066109171016094,20.04678858529342,1050,0.01909217960504135,81.16399913972673,1102,-0.07365154186908052,8,8,0,16,0.5
2011,MIA,-0.8760724131717247,545.0,-0.001607472317746284,-33.24475822728288,1011,-0.032883044735195724,-21.72531064657842,1080,0.020116028376461502,6,10,0,16,0.375
2011,MIN,-43.05428192574873,597.0,-0.07211772516875835,-55.73278022452013,1032,-0.054004632000503996,43.0448682701306,1053,-0.04087831744551814,3,13,0,16,0.1875
2011,NE,199.9174408354548,656.0,0.3047521963955104,215.46154526105028,1117,0.19289305753003605,71.25373524473508,1104,-0.06454142685211511,13,3,0,16,0.8125
2011,NO,216.37280629074743,699.0,0.3095462178694527,227.17245439727566,1147,0.19805793757391077,-8.88506690846198,1064,0.008350626793667274,13,3,0,16,0.8125
2011,NYG,82.40313875881783,627.0,0.13142446373017197,52.021466200012746,1051,0.04949711341580661,67.86182347747122,1086,-0.06248786692216503,9,7,0,16,0.5625
2011,NYJ,-63.81008643356971,601.0,-0.10617318874138054,-77.05090781416793,1074,-0.071741999826972,-92.48309220005812,1011,0.09147684688433048,8,8,0,16,0.5
2011,PHI,54.20124545961321,646.0,0.08390285674862727,56.282367964221606,1053,0.05344954222623134,-42.114149169751364,1016,0.04145093422219622,8,8,0,16,0.5
2011,PIT,76.19649301355392,594.0,0.1282769242652423,56.99636725617652,1044,0.054594221509747624,-72.1445470295797,995,0.07250708244178865,12,4,0,16,0.75
2011,SEA,-33.66105014211634,581.0,-0.05793640299847907,-71.15709025318941,1031,-0.06901754631735152,-66.70050460020177,1079,0.061816964411679116,7,9,0,16,0.4375
2011,SF,30.65443235980058,521.0,0.058837682072553896,-9.2308033349978,1004,-0.009194027226093426,-119.28286939122579,1000,0.11928286939122579,13,3,0,16,0.8125
2011,TB,-58.40201584950716,652.0,-0.0895736439409619,-106.39893515372155,995,-0.1069336031695694,132.37706282806036,1029,-0.12864631956079725,4,12,0,16,0.25
2011,TEN,9.4398654596381,618.0,0.015274863203297896,-46.176468088259426,1006,-0.04590106171795172,-12.271442889823506,1108,0.011075309467349734,9,7,0,16,0.5625
2011,WAS,-41.31549255065595,644.0,-0.06415449153828563,-61.65723525515798,1063,-0.05800304351378926,24.60973239957177,1011,-0.024341970721633795,5,11,0,16,0.3125
2012,ARI,-186.3626224463977,676.0,-0.27568435273135755,-271.70155567628296,1050,-0.2587633863583647,-100.51472711859455,1060,0.09482521426282504,5,11,0,16,0.3125
2012,ATL,147.65750264009472,664.0,0.22237575698809445,94.80065532626155,1046,0.09063160165034564,-39.4748887632816,1017,0.03881503319890029,13,3,0,16,0.8125
2012,BAL,16.59956034672489,608.0,0.027301908465008042,27.246668857998465,1078,0.025275203022262025,-8.730923132224788,1131,0.007719649100110334,10,6,0,16,0.625
2012,BUF,-9.684919099897533,571.0,-0.0169613294218871,-6.571983378039768,1000,-0.006571983378039768,77.74726287476965,1075,-0.07232303523234386,6,10,0,16,0.375
2012,CAR,78.53785931980036,559.0,0.14049706497280923,82.96715959524835,1018,0.08150015677332843,16.695758439526013,1037,-0.016100056354412744,7,9,0,16,0.4375
2012,CHI,-19.151302810084047,558.0,-0.034321331200867465,-42.01408794202754,1027,-0.04090953061541143,-147.98688623724206,1040,0.14229508292042506,10,6,0,16,0.625
2012,CIN,-1.2002009850712057,602.0,-0.0019936893439721024,-2.0143382308226063,1038,-0.0019405955980949965,-60.58556884659501,1054,0.0574815643705835,10,6,0,16,0.625
2012,CLE,-47.8296681136023,617.0,-0.07751972141588703,-69.31270550311876,1022,-0.06782065117721993,24.936252365797476,1140,-0.021873905584032873,5,11,0,16,0.3125
2012,DAL,87.7254813030081,703.0,0.12478731337554494,46.94112413143588,1080,0.043464003825403594,77.81620362462897,1018,-0.07644027860965517,8,8,0,16,0.5
2012,DEN,151.00922165598428,612.0,0.24674709420912463,125.53740813643459,1114,0.11269067157669173,-95.15235994126535,1055,0.09019181037086763,13,3,0,16,0.8125
2012,DET,28.220203036630046,784.0,0.0359951569344771,-4.969272798299748,1189,-0.004179371571320226,44.068928618622145,1015,-0.04341766366366714,4,12,0,16,0.25
2012,GB,128.141384896168,644.0,0.19897730573939132,110.10441698732653,1083,0.10166612833548157,3.6697950473063523,1079,-0.0034011075507936537,11,5,0,16,0.6875
2012,HOU,79.76929994878083,584.0,0.1365912670355836,76.29827364299759,1108,0.06886125780053934,-83.60918998878374,1054,0.07932560719998458,12,4,0,16,0.75
2012,IND,40.31862468602403,696.0,0.057929058456931075,39.47454860522455,1140,0.034626797022126794,82.06713318696998,1042,-0.07875924490112282,11,5,0,16,0.6875
2012,JAX,-85.79572550867277,658.0,-0.1303886405906881,-120.77881279782622,1047,-0.11535703228063632,109.54639906116189,1120,-0.0978092848760374,2,14,0,16,0.125
2012,KC,-113.18874341407968,537.0,-0.21077978289400312,-136.69657087763764,1039,-0.1315655157628851,105.44062732853743,982,-0.10737334758506867,2,14,0,16,0.125
2012,LAC,-7.172359906117328,585.0,-0.012260444283961244,-44.122766757602676,1017,-0.043385218050740096,-25.856768511799476,1047,0.024696053974975624,7,9,0,16,0.4375
2012,LAR,11.025743772666699,608.0,0.018134446994517595,-41.448794586980014,1023,-0.04051690575462367,-24.444706206948446,1064,0.02297434793886132,7,8,1,16,0.46875
2012,LV,1.3305593225156802,664.0,0.0020038544013790366,-66.00487537601319,1072,-0.06157171210448992,91.1896445843247,1012,-0.09010834445091373,4,12,0,16,0.25
2012,MIA,-27.152012626591215,554.0,-0.04901085311659064,-49.65820379000335,1014,-0.048972587564105864,22.900467940850657,1109,-0.020649655492200773,7,9,0,16,0.4375
2012,MIN,-3.255062021949078,555.0,-0.005864976616124465,11.730931639533791,1017,0.011534839370239715,17.11103607611555,1116,-0.015332469602254076,10,6,0,16,0.625
2012,NE,181.86452232108894,670.0,0.2714395855538641,216.01562279205226,1228,0.17590848761567773,-13.686805166369716,1090,0.012556701987495152,12,4,0,16,0.75
2012,NO,99.8417967977405,697.0,0.14324504562086154,101.87518233216625,1090,0.09346347002951032,106.17732012947079,1122,-0.09463219262876184,7,9,0,16,0.4375
2012,NYG,56.02637700490858,568.0,0.09863798768469821,86.90533831145868,1006,0.08638701621417363,26.945845917718042,1030,-0.026161015454095188,9,7,0,16,0.5625
2012,NYJ,-104.89199405194444,554.0,-0.18933572933563977,-108.19865440719438,1070,-0.10112023776373306,-6.8044009943448724,1049,0.006486559575161937,6,10,0,16,0.375
2012,PHI,-15.486251767526305,711.0,-0.021780944820712102,-81.28300917725284,1113,-0.0730305563137941,88.97949162378198,1032,-0.08622043761994379,4,12,0,16,0.25
2012,PIT,48.38468048600307,620.0,0.07803980723548883,-7.457757154546706,1052,-0.00708912277048166,-36.95415312749641,973,0.037979602392082645,8,8,0,16,0.5
2012,SEA,104.98643716073538,488.0,0.2151361417228184,109.55530368004575,1006,0.10890189232608921,-52.48098614780186,991,0.05295760458910379,11,5,0,16,0.6875
2012,SF,86.4797689666682,514.0,0.1682485777561638,104.36947187380625,991,0.10531732782422426,-78.34011237485807,1041,0.07525467086922004,11,4,1,16,0.71875
2012,TB,32.13096733131134,613.0,0.05241593365629908,18.44921723685802,1035,0.017825330663630935,27.963219581451046,1059,-0.0264053064980652,7,9,0,16,0.4375
2012,TEN,-39.742191785463255,616.0,-0.06451654510627151,-92.39303103027741,988,-0.09351521359339819,55.09560626431036,1108,-0.049725276411832456,6,10,0,16,0.375
2012,WAS,114.6850934073412,513.0,0.22355768695388148,139.27369318829489,1020,0.13654283645911264,43.190080745480465,1059,-0.040783834509424424,10,6,0,16,0.625
2013,ARI,-0.6027870338279062,622.0,-0.0009691109868615855,-21.163044595525022,1059,-0.019983989230901816,-93.73586346481132,1068,0.08776766242023532,10,6,0,16,0.625
2013,ATL,28.079928530864876,710.0,0.039549195113894195,7.375875600532156,1070,0.006893341682740333,98.91541229420274,1028,-0.09622121818502212,4,12,0,16,0.25
2013,BAL,-24.02105079191357,685.0,-0.03506722743345047,-108.33366270333566,1124,-0.09638226219157978,-29.61450224298658,1058,0.027991022913975972,8,8,0,16,0.5
2013,BUF,-81.56501182369328,607.0,-0.13437398982486537,-86.79957861975095,1141,-0.07607325032405868,-81.2349610281181,1128,0.0720168094220905,6,10,0,16,0.375
2013,CAR,64.55273424003177,551.0,0.11715559753181809,50.50420904910061,1011,0.049954707269140065,-93.70637153861637,1000,0.09370637153861637,12,4,0,16,0.75
2013,CHI,100.64849219102643,630.0,0.15975951141432768,79.96157906621141,1038,0.07703427655704376,87.17915733061028,1029,-0.08472221314928113,8,8,0,16,0.5
2013,CIN,57.54149986324822,642.0,0.0896285044598882,33.997765150684536,1111,0.030601048740490133,-106.45160360721471,1063,0.1001426186333158,11,5,0,16,0.6875
2013,CLE,-60.47287581060893,750.0,-0.0806305010808119,-82.33936929830749,1101,-0.07478598483043368,10.426819858048297,1122,-0.00929306582713752,4,12,0,16,0.25
2013,DAL,47.18882948700479,632.0,0.07466586944146328,60.84621243944956,983,0.061898486713580426,79.93300481823073,1122,-0.07124153727115039,8,8,0,16,0.5
2013,DEN,249.87448652988763,696.0,0.3590150668532868,242.4493759228532,1182,0.20511791533236312,-6.203942610343991,1122,0.005529360615279849,13,3,0,16,0.8125
2013,DET,47.69060028518611,670.0,0.07118000042565091,-4.628508654979655,1117,-0.004143696199623684,-11.278607545193498,1004,0.011233672853778385,7,9,0,16,0.4375
2013,GB,59.43156922693883,648.0,0.0917153846094735,79.62315034234801,1102,0.07225331247037024,80.09168926190921,1039,-0.0770853602135796,8,7,1,16,0.53125
2013,HOU,-87.6477309175846,681.0,-0.12870445068661468,-122.3866639979562,1117,-0.10956729095609329,40.666302574513495,1005,-0.04046398266120746,2,14,0,16,0.125
2013,IND,52.97339810848683,663.0,0.07989954465835118,49.47183888096939,1049,0.047160952222087126,18.219026851297787,1047,-0.017401171777743828,11,5,0,16,0.6875
2013,JAX,-107.46682015864937,661.0,-0.16258217875741204,-164.9105106999845,1057,-0.15601751248815943,91.21846991147615,1100,-0.08292588173770558,4,12,0,16,0.25
2013,KC,41.57007862635255,631.0,0.0658796808658519,23.9132022636112,1056,0.02264507790114697,-54.53051821301683,1103,0.04943836646692369,11,5,0,16,0.6875
2013,LAC,162.69155024105808,587.0,0.2771576665094686,156.41355124899036,1106,0.14142274073145603,94.12712239507213,990,-0.09507790140916378,9,7,0,16,0.5625
2013,LAR,-37.61144442922666,559.0,-0.06728344262831244,-63.49291891080511,988,-0.06426408796640193,-14.812444844804642,1052,0.014080270765023424,7,9,0,16,0.4375
2013,LV,-28.48061304077354,600.0,-0.04746768840128923,-58.44822937730787,1030,-0.05674585376437657,83.99894155980407,1059,-0.07931911384306332,4,12,0,16,0.25
2013,MIA,1.7939841925587574,663.0,0.002705858510646693,-40.59682763333481,1015,-0.0399968745156008,2.1580255633084873,1124,-0.001919951568779793,8,8,0,16,0.5
2013,MIN,-46.29602598734584,627.0,-0.07383736202128524,-17.681221563617797,1032,-0.017132966631412595,91.185074693009,1147,-0.07949875736094943,5,10,1,16,0.34375
2013,NE,71.91258374911365,669.0,0.1074926513439666,72.15465754092295,1173,0.06151292202977234,0.46902501983142453,1141,-0.00041106487277074895,12,4,0,16,0.75
2013,NO,153.05374924547945,699.0,0.21896101465733828,126.26304396461829,1102,0.11457626494066996,-32.68229900302394,967,0.033797620478825174,11,5,0,16,0.6875
2013,NYG,-72.69045106482008,613.0,-0.11858148623951073,-144.4748079837446,1018,-0.14192024359896327,-71.90389500330377,1115,0.06448779820924105,7,9,0,16,0.4375
2013,NYJ,-62.01551557685244,561.0,-0.11054459104608277,-109.16340584334316,1043,-0.10466290109620628,2.143277700973962,1090,-0.0019663098174073045,8,8,0,16,0.5
2013,PHI,102.49646460202717,593.0,0.17284395379768494,107.74784849818795,1076,0.10013740566746092,3.4113276440898783,1185,-0.0028787575055610787,10,6,0,16,0.625
2013,PIT,60.518822475699984,638.0,0.09485708851990593,-1.4855167949549868,1035,-0.0014352819274927409,-2.59781948872262,1058,0.0024554059439722306,8,8,0,16,0.5
2013,SEA,94.78205048080285,514.0,0.18440087642179542,58.593644880058605,993,0.0590066917221134,-155.2736983988285,1027,0.15119152716536366,13,3,0,16,0.8125
2013,SF,74.8875658006482,503.0,0.1488818405579487,33.18628021651193,975,0.03403721047847378,-82.42010911363866,1053,0.07827170855996074,12,4,0,16,0.75
2013,TB,-50.695214547332135,574.0,-0.08831918910685041,-91.44588605961083,1031,-0.08869630073677093,20.448965591918025,1039,-0.019681391330046222,4,12,0,16,0.25
2013,TEN,65.6021536232436,609.0,0.10772110611370049,21.587572856459442,1063,0.020308158848974075,17.03655474994335,1048,-0.016256254532388693,7,9,0,16,0.4375
2013,WAS,-38.87813875508548,693.0,-0.05610121032479867,-65.5909212515831,1135,-0.057789357930910216,35.967172217752406,1000,-0.035967172217752405,3,13,0,16,0.1875
2014,ARI,12.074155143935819,613.0,0.019696827314740324,-24.845775903645055,1037,-0.02395928245288819,-52.37319972794717,1045,0.050117894476504464,11,5,0,16,0.6875
2014,ATL,60.73873934385306,683.0,0.08892934018133684,7.339049427734922,1070,0.006858924698817684,77.46166240612719,1061,-0.07300816437900771,6,10,0,16,0.375
2014,BAL,60.05063664877469,577.0,0.10407389367205319,72.11476814307082,1048,0.06881180166323551,-36.68046900778436,1074,0.03415313687875639,10,6,0,16,0.625
2014,BUF,-24.412063935523303,631.0,-0.03868789847151078,-79.85433894803003,1045,-0.07641563535696654,-109.08242087157083,1074,0.10156649988041977,9,7,0,16,0.5625
2014,CAR,29.569723871502095,619.0,0.04777015165024571,-7.470096681066703,1091,-0.006847018039474522,4.558958060542736,1010,-0.004513819861923501,7,8,1,16,0.46875
2014,CHI,-37.187431611249835,675.0,-0.05509249127592568,-57.408418387190146,1043,-0.05504162836739228,81.07896345564203,1027,-0.0789473840853379,5,11,0,16,0.3125
2014,CIN,-15.026316187814572,545.0,-0.027571222362962517,-19.62355250498027,1052,-0.018653567019943224,-12.17596892996286,1108,0.010989141633540487,10,5,1,16,0.65625
2014,CLE,-24.289016477782297,550.0,-0.04416184814142236,-72.42104717042108,1045,-0.06930243748365653,-38.234660024368665,1146,0.03336357768269517,7,9,0,16,0.4375
2014,DAL,135.3498435605158,516.0,0.26230589837309265,122.68967127946844,1045,0.11740638399949133,0.922257809536718,1015,-0.0009086283837800177,12,4,0,16,0.75
2014,DEN,116.35442833884352,627.0,0.18557325093914437,92.29632663260774,1107,0.08337518214327709,-60.317262753948576,1071,0.05631863935942911,12,4,0,16,0.75
2014,DET,39.5676877135941,665.0,0.05950028227608135,-6.626572824785232,1071,-0.00618727621361833,-104.91370798639356,1032,0.10166056975425733,11,5,0,16,0.6875
2014,GB,176.45942980578047,594.0,0.29706974714777856,145.89091928411443,1028,0.14191723665769887,-42.810104012678934,1081,0.03960231638545692,12,4,0,16,0.75
2014,HOU,17.754172005708377,543.0,0.03269644936594544,-34.35505769654309,1092,-0.031460675546284886,-127.3013749621953,1111,0.11458269573554933,9,7,0,16,0.5625
2014,IND,89.5605473429631,729.0,0.12285397440735679,32.86928384618713,1132,0.029036469828787218,-39.096909919786725,1038,0.037665616493050794,11,5,0,16,0.6875
2014,JAX,-140.56075350909398,652.0,-0.21558397777468402,-165.28725941929272,1029,-0.1606290179001873,10.421510681027206,1103,-0.009448332439734548,3,13,0,16,0.1875
2014,KC,50.3092314787499,580.0,0.08674005427370672,25.538399186678333,998,0.025589578343365064,-30.415748838673316,1049,0.028994994126475993,9,7,0,16,0.5625
2014,LAC,70.21729154344101,630.0,0.11145601832292223,17.804821446010635,1064,0.0167338547424912,6.347358707993493,1044,-0.006079845505740894,9,7,0,16,0.5625
2014,LAR,-53.99545119191505,569.0,-0.09489534480125668,-116.79584449021755,992,-0.11773774646191285,-48.85157011488451,1032,0.04733679274698111,6,10,0,16,0.375
2014,LV,-102.74173566392159,663.0,-0.15496491050365246,-174.3091218312166,1023,-0.17039014841761155,37.94526621059144,1095,-0.03465321115122506,3,13,0,16,0.1875
2014,MIA,20.110849531848327,647.0,0.03108322957009015,20.168887174509063,1079,0.018692203127441208,-6.535251013364033,1047,0.00624188253425409,8,8,0,16,0.5
2014,MIN,-12.774538213473297,603.0,-0.021184972161647258,-34.27238405743458,1006,-0.03406797620023318,12.998126607184181,1064,-0.01221628440524829,7,9,0,16,0.4375
2014,NE,102.12768723759265,647.0,0.1578480482806687,100.51794582661452,1114,0.0902315492159915,-28.16148867392334,1074,0.02622112539471447,12,4,0,16,0.75
2014,NO,73.47766436228568,698.0,0.10526886011788779,75.63070362708659,1124,0.06728710287107348,93.42561089676731,1055,-0.08855508141873679,7,9,0,16,0.4375
2014,NYG,42.19707892888114,642.0,0.06572753727240054,-16.036770183766865,1119,-0.014331340646797914,20.666933513201112,1031,-0.02004552232124259,6,10,0,16,0.375
2014,NYJ,-50.954374380730634,591.0,-0.08621721553423119,-79.5235328807159,1076,-0.0739066290712973,46.40228284829089,997,-0.04654190857401293,4,12,0,16,0.25
2014,PHI,26.83762769969932,672.0,0.039936945981695414,-6.093609358869659,1159,-0.005257643967963467,-30.672325566213924,1148,0.026718053629106207,10,6,0,16,0.625
2014,PIT,144.00872042011753,646.0,0.22292371582061538,127.44208660568516,1083,0.11767505688428916,37.789728069892924,981,-0.0385216392149775,11,5,0,16,0.6875
2014,SEA,68.20021889945899,547.0,0.1246804733079689,94.1042678576338,1040,0.0904848729400325,-107.14087102964976,967,0.1107971779003617,12,4,0,16,0.75
2014,SF,20.103164251937745,588.0,0.03418905485023426,-30.090865719361208,1046,-0.02876755804910249,-18.81455659836426,1033,0.018213510743818256,8,8,0,16,0.5
2014,TB,-40.86389646697973,603.0,-0.06776765583247053,-109.49976680931718,987,-0.11094201297803159,37.35555791179986,1085,-0.034429085632995265,2,14,0,16,0.125
2014,TEN,-58.016835220861736,591.0,-0.0981672338762466,-115.95065586354328,950,-0.1220533219616245,79.33589878565118,1119,-0.07089892652873206,2,14,0,16,0.125
2014,WAS,-42.80211737503149,629.0,-0.06804788135935054,-54.65875251905249,1048,-0.05215529820520276,76.15148115541385,1026,-0.0742217165257445,4,12,0,16,0.25
2015,ARI,133.71111992996484,590.0,0.22662901683044887,141.79330979156245,1065,0.13313925802024643,-97.10382944636662,1024,0.0948279584437174,13,3,0,16,0.8125
2015,ATL,66.06831326129047,668.0,0.09890466057079411,0.05956085121416521,1123,5.303726733229315e-05,15.131020515564382,1027,-0.014733223481562202,8,8,0,16,0.5
2015,BAL,-24.913468286944237,706.0,-0.035288198706719884,-90.28071922492035,1121,-0.08053587798833216,49.787032137543704,1034,-0.04814993436899778,5,11,0,16,0.3125
2015,BUF,51.17780907388173,559.0,0.0915524312591802,26.31124878841819,1053,0.024986940919675394,25.022493547363506,1058,-0.023650750044767018,8,8,0,16,0.5
2015,CAR,87.7901280248873,559.0,0.15704852956151574,80.0890687187218,1080,0.0741565451099276,-132.2495969408548,1087,0.1216647625950826,15,1,0,16,0.9375
2015,CHI,16.95072327107652,576.0,0.029428339012285625,-21.74822095996575,1061,-0.020497851988657632,40.2512327348019,1019,-0.03950071907242581,6,10,0,16,0.375
2015,CIN,124.36874669707315,572.0,0.21742787884103698,78.42767941845658,1036,0.07570239326105847,-63.82911583343292,1071,0.05959768051674409,12,4,0,16,0.75
2015,CLE,-37.552939416180195,706.0,-0.05319113231753569,-80.38422293972882,1093,-0.07354457725501264,88.95457763423356,1026,-0.08670036806455513,3,13,0,16,0.1875
2015,DAL,-59.35936622439643,578.0,-0.10269786544013224,-73.41386239264621,1011,-0.0726150963329834,50.213091165641266,1035,-0.04851506392815581,4,12,0,16,0.25
2015,DEN,-38.525896627475944,656.0,-0.05872850095651821,-75.65178805097707,1090,-0.06940531013851108,-139.84261113989018,1074,0.13020727294216963,12,4,0,16,0.75
2015,DET,18.00646536753627,703.0,0.02561374874471731,-19.824360636246247,1063,-0.01864944556561265,44.92666772123826,1025,-0.04383089533779343,7,9,0,16,0.4375
2015,GB,12.33812410461151,665.0,0.01855357008212257,2.6347585094227783,1124,0.0023440912005540733,-47.12138464817303,1039,0.04535263200016653,10,6,0,16,0.625
2015,HOU,5.159969331217685,667.0,0.007736085953849602,-63.410154343778096,1157,-0.05480566494708565,-104.36760680817783,1025,0.10182205542261251,9,7,0,16,0.5625
2015,IND,-19.150051403180786,690.0,-0.027753697685769255,-88.874745883293,1077,-0.08252065541624234,2.856242411710875,1115,-0.0025616523871846413,8,8,0,16,0.5
2015,JAX,14.791154509017666,687.0,0.02153006478750752,-53.828188402692035,1045,-0.051510228136547404,53.45703315458235,1132,-0.04722352752171585,5,11,0,16,0.3125
2015,KC,35.689125839031625,577.0,0.06185290440040143,31.97395429416809,982,0.0325600349227781,-103.96769092144197,1075,0.09671413108971347,11,5,0,16,0.6875
2015,LAC,56.81442911636114,718.0,0.07912873135983446,-20.876955161960577,1157,-0.018044040762282262,42.087936520809855,986,-0.04268553399676456,4,12,0,16,0.25
2015,LAR,-96.72451641533426,497.0,-0.19461673323004883,-137.71422488945717,944,-0.14588371280662835,-79.81527935088292,1129,0.07069555301229664,7,9,0,16,0.4375
2015,LV,-6.339294783140094,657.0,-0.009648850507062547,-42.231161166561215,1035,-0.040803054267208906,14.368660212957456,1134,-0.012670776201902519,7,9,0,16,0.4375
2015,MIA,0.4407217759932811,639.0,0.0006897054397390941,-32.473165392497094,1017,-0.03193034945181622,59.14508402108161,1134,-0.052156158748749216,6,10,0,16,0.375
2015,MIN,7.620615823602781,527.0,0.014460371581788957,21.885187519621088,1007,0.02173305612673395,-35.434230315064546,1055,0.033586948165937956,11,5,0,16,0.6875
2015,NE,119.9542317703267,672.0,0.17850332108679567,97.11552239905124,1091,0.0890151442704411,-50.484887302948735,1085,0.046529850048800676,12,4,0,16,0.75
2015,NO,103.54043283777685,702.0,0.1474934940709072,90.69415703442925,1134,0.07997721078873832,149.6345392010687,1047,-0.14291742044037123,7,9,0,16,0.4375
2015,NYG,55.9727820268534,657.0,0.08519449319155768,27.78212191210973,1099,0.025279455788998845,72.03144339157106,1135,-0.0634638267767146,6,10,0,16,0.375
2015,NYJ,77.88206570888656,659.0,0.11818219379193712,27.123435286394066,1094,0.024792902455570445,-102.09873565631459,1039,0.09826634808114974,10,6,0,16,0.625
2015,PHI,-13.577651217466501,671.0,-0.02023494965345231,-50.439298169287284,1143,-0.0441288697894027,32.021025881975206,1181,-0.027113485082112792,7,9,0,16,0.4375
2015,PIT,64.54612166645514,647.0,0.09976216640874055,80.74199260175168,1042,0.07748751689227608,-49.025195916441064,1090,0.044977243960037674,10,6,0,16,0.625
2015,SEA,143.23990644274406,592.0,0.24195930142355415,110.3373236434118,1048,0.10528370576661432,-78.08417631454682,981,0.07959651000463489,10,6,0,16,0.625
2015,SF,-42.93555783961566,628.0,-0.06836872267454723,-90.55589606154955,994,-0.09110251112831946,69.23029858240706,1107,-0.06253866177272543,5,11,0,16,0.3125
2015,TB,53.37926377148873,597.0,0.08941250212979687,8.219729033470706,1072,0.007667657680476405,50.67020942997266,1068,-0.047444016320199116,6,10,0,16,0.375
2015,TEN,-50.91532862425964,620.0,-0.08212149778106392,-104.8530973940051,1016,-0.10320186751378455,21.55594420163677,1033,-0.0208673225572476,3,13,0,16,0.1875
2015,WAS,100.13203863200077,589.0,0.17000346117487397,22.819581863703718,1048,0.021774410175289808,3.5283787247176157,1052,-0.0033539721717848058,9,7,0,16,0.5625
2016,ARI,9.804531370374605,692.0,0.014168397934067347,-5.483457799434716,1138,-0.0048185042174294515,-95.3474886010012,1065,0.08952815831079926,7,8,1,16,0.46875
2016,ATL,177.79284732941173,594.0,0.2993145577936224,200.67110687948673,1022,0.1963513765944097,51.930734685836995,1087,-0.04777436493637258,11,5,0,16,0.6875
2016,BAL,-31.42717208374905,718.0,-0.0437704346570321,-67.1241885759802,1113,-0.0603092440035761,-37.20567616117667,1030,0.036122015690462785,8,8,0,16,0.5
2016,BUF,43.802439427237346,571.0,0.07671180284980271,58.48488403859241,1053,0.05554120041651701,22.68612305267466,1054,-0.021523835913353568,7,9,0,16,0.4375
2016,CAR,-37.663937400255655,613.0,-0.06144198597105327,-52.03450468525601,1093,-0.0476070491173431,-3.60823178368565,1050,0.003436411222557762,6,10,0,16,0.375
2016,CHI,-1.6522020465130005,590.0,-0.00280034245171695,-42.25460591812623,1003,-0.04212822125436314,72.56729719838505,1053,-0.06891481215421182,3,13,0,16,0.1875
2016,CIN,59.35377526015179,624.0,0.09511822958357659,55.52795348623796,1076,0.05160590472698695,21.382584367883766,1072,-0.019946440641682616,6,9,1,16,0.40625
2016,CLE,-29.603007184443772,660.0,-0.04485304118855117,-50.862744633555735,1021,-0.04981659611513784,148.80359983230326,1097,-0.13564594332935576,1,15,0,16,0.0625
2016,DAL,118.40928795831353,539.0,0.21968328007108262,130.6994480463133,1039,0.12579350148827076,15.667886306626063,1042,-0.015036359219410808,13,3,0,16,0.8125
2016,DEN,-13.218133067564136,630.0,-0.020981163599308152,-62.00681717451703,1059,-0.05855223529227293,-133.79464774448994,1123,0.11914038089447011,9,7,0,16,0.5625
2016,DET,94.84835910622382,655.0,0.14480665512400584,55.12111460718127,1023,0.05388183246058775,106.94935951572587,1008,-0.10610055507512488,9,7,0,16,0.5625
2016,GB,149.24638672086988,698.0,0.21382003828204854,135.18554248741103,1062,0.12729335450791998,62.73638300920587,1014,-0.06187020020631743,10,6,0,16,0.625
2016,HOU,-45.51659057026636,630.0,-0.07224855646074026,-86.79241582342719,1105,-0.07854517269088433,-52.922435948101885,998,0.05302849293396982,9,7,0,16,0.5625
